year,constituency_id,constituency,total_electors,total_votes_polled,total_valid_votes,turnout_percent,winner_name,winner_party,winner_party_raw,winner_votes,winner_vote_share,runner_name,runner_party,runner_party_raw,runner_votes,runner_vote_share,victory_margin_votes,victory_margin_percent,candidate_count,candidate_count_including_nota,nota_votes,nota_vote_share,tmc_vote_share,bjp_vote_share,left_inc_vote_share,others_vote_share,eci_source_url,turnout_available_from_source
2016,1,Mekliganj,202689.0,180960.0,180960.0,89.2796,ARGHYA ROY PRADHAN (BILU),AITC,AITC,74823.0,41.3478,PARESH CHANDRA ADHIKARY,AIFB,AIFB,68186.0,37.6802,6637.0,3.6676,9,10,2333.0,1.2892,41.3478,12.9062,38.8352,6.9108,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,2,Mathabhanga,229622.0,200385.0,200385.0,87.2673,BINAY KRISHNA BARMAN,AITC,AITC,96383.0,48.0989,KHAGEN CHANDRA BARMAN,CPM,CPM,64465.0,32.1706,31918.0,15.9283,8,9,1980.0,0.9881,48.0989,15.599,0.5135,35.7886,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,3,Cooch Behar Uttar,258722.0,223771.0,223771.0,86.4909,NAGENDRA NATH ROY,AIFB,AIFB,97629.0,43.629,PARIMAL BARMAN,AITC,AITC,85336.0,38.1354,12293.0,5.4936,8,9,2649.0,1.1838,38.1354,13.4177,44.4026,4.0443,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,4,Cooch Behar Dakshin,213162.0,179173.0,179173.0,84.0549,MIHIR GOSWAMI,AITC,AITC,82849.0,46.2397,DEBASIS BANIK,AIFB,AIFB,64654.0,36.0847,18195.0,10.155,7,8,2489.0,1.3892,46.2397,10.1444,37.0212,6.5947,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,5,Sitalkuchi,261348.0,230077.0,230077.0,88.0347,HITEN BARMAN,AITC,AITC,101647.0,44.1796,NAMADIPTI ADHIKARY,CPM,CPM,86164.0,37.4501,15483.0,6.7295,8,9,2106.0,0.9153,44.1796,11.886,0.9853,42.9491,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,6,Sitai,262565.0,218226.0,218226.0,83.1131,JAGADISH CHANDRA BARMA BASUNIA,AITC,AITC,103410.0,47.3867,KESHAB CHANDRA RAY,INC,INC,78159.0,35.8156,25251.0,11.5711,6,7,2476.0,1.1346,47.3867,12.7432,36.5712,3.2989,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,7,Dinhata,273294.0,223637.0,223637.0,81.8302,UDAYAN GUHA,AITC,AITC,100732.0,45.0426,AKSHAY THAKUR,AIFB,AIFB,78939.0,35.2978,21793.0,9.7448,9,10,2619.0,1.1711,45.0426,11.4462,35.6242,7.887,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,8,Natabari,223747.0,199597.0,199597.0,89.2066,RABINDRA NATH GHOSH,AITC,AITC,93257.0,46.7226,TAMSER ALI,CPM,CPM,77100.0,38.6278,16157.0,8.0948,6,7,1573.0,0.7881,46.7226,10.7837,0.6318,41.8619,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,9,Tufanganj,213560.0,192402.0,192402.0,90.0927,FAZAL KARIM MIAH,AITC,AITC,85052.0,44.2054,SHYAMAL CHOUDHURY,INC,INC,69782.0,36.2689,15270.0,7.9365,6,7,2498.0,1.2983,44.2054,15.6173,36.955,3.2223,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,10,Kumargram,243359.0,208406.0,208406.0,85.6373,JAMES KUJUR,AITC,AITC,77668.0,37.2676,MANOJ KUMAR ORAON,RSP,RSP,71515.0,34.3152,6153.0,2.9524,6,7,5874.0,2.8185,37.2676,21.6582,35.3608,5.7134,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,11,Kalchini,218280.0,177356.0,177356.0,81.2516,WILSON CHAMPRAMARY,AITC,AITC,62061.0,34.9923,BISHAL LAMA,BJP,BJP,60550.0,34.1404,1511.0,0.8519,12,13,4524.0,2.5508,34.9923,34.1404,15.3776,15.4897,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,12,Alipurduars,236134.0,203446.0,203446.0,86.157,SOURAV CHAKRABORTY(GHUTISH),AITC,AITC,89695.0,44.0879,BISWA RANJAN SARKAR,INC,INC,77737.0,38.2101,11958.0,5.8778,8,9,2980.0,1.4648,44.0879,9.8788,42.9446,3.0887,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,13,Falakata,227176.0,197940.0,197940.0,87.1307,ANIL ADHIKARI,AITC,AITC,86647.0,43.7744,KSHITISH CHANDRA RAY,CPM,CPM,69808.0,35.2673,16839.0,8.5071,7,8,3812.0,1.9258,43.7744,15.4789,0.679,40.0677,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,14,Madarihat,191686.0,152301.0,152301.0,79.4534,MANOJ TIGGA,BJP,BJP,66989.0,43.9846,PADAM LAMA,AITC,AITC,44951.0,29.5146,22038.0,14.47,5,6,5068.0,3.3276,29.5146,43.9846,21.1449,5.3559,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,15,Dhupguri,237427.0,208734.0,208734.0,87.915,MITALI ROY,AITC,AITC,90781.0,43.4912,MAMATA ROY,CPM,CPM,71517.0,34.2623,19264.0,9.2289,6,7,3262.0,1.5628,43.4912,17.3268,1.1311,38.0509,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,16,Maynaguri,236663.0,210728.0,210728.0,89.0414,ANANTA DEB ADHIKARI,AITC,AITC,100837.0,47.8517,CHHAYA DEY (ROY),RSP,RSP,65930.0,31.2868,34907.0,16.5649,7,8,4368.0,2.0728,47.8517,14.5885,32.094,5.4658,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,17,Jalpaiguri,241740.0,208216.0,208216.0,86.1322,SUKHBILAS BARMA,INC,INC,94553.0,45.411,DHARTTIMOHAN ROY,AITC,AITC,89396.0,42.9343,5157.0,2.4767,5,6,3383.0,1.6248,42.9343,7.6983,46.653,2.7144,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,18,Rajganj,216425.0,194531.0,194531.0,89.8838,KHAGESWAR ROY,AITC,AITC,89785.0,46.1546,SATYENDRA NATH MONDAL,CPM,CPM,75108.0,38.6098,14677.0,7.5448,6,7,3525.0,1.8121,46.1546,9.1559,1.5561,43.1334,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,19,Dabgram-Fulbari,260690.0,222725.0,222725.0,85.4367,GOUTAM DEB,AITC,AITC,105769.0,47.4886,DILIP SINGH,CPM,CPM,81958.0,36.7978,23811.0,10.6908,7,8,3283.0,1.474,47.4886,11.7611,0.4566,40.2937,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,20,Mal,227471.0,191666.0,191666.0,84.2595,BULU CHIK BARAIK,AITC,AITC,84877.0,44.2838,AUGUSTUS KERKETTA,CPM,CPM,66415.0,34.6514,18462.0,9.6324,5,6,4273.0,2.2294,44.2838,15.3287,1.332,39.0555,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,21,Nagrakata,213862.0,176542.0,176542.0,82.5495,SUKRA MUNDA,AITC,AITC,57306.0,32.4603,JOSEPH MUNDA,INC,INC,54078.0,30.6318,3228.0,1.8285,6,7,6196.0,3.5096,32.4603,27.0961,30.6318,9.8118,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,22,Kalimpong,193742.0,137985.0,137985.0,71.221,SARITA RAI,GOJAM,GOJAM,67693.0,49.0582,HARKA BAHADUR CHETTRI,IND,IND,56262.0,40.774,11431.0,8.2842,5,6,3364.0,2.4379,0.0,0.0,0.0,100.0,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,23,Darjeeling,237470.0,159374.0,159374.0,67.1133,AMAR SINGH RAI,GOJAM,GOJAM,95386.0,59.8504,SARDA RAI SUBBA,AITC,AITC,45473.0,28.5323,49913.0,31.3181,4,5,5817.0,3.6499,28.5323,0.0,0.0,71.4677,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,24,Kurseong,225802.0,163973.0,163973.0,72.618,ROHIT SHARMA,GOJAM,GOJAM,86947.0,53.0252,SHANTA CHHETRI,AITC,AITC,53221.0,32.4572,33726.0,20.568,4,5,7426.0,4.5288,32.4572,0.0,0.0,67.5428,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,25,Matigara-naxalbari,249408.0,209377.0,209377.0,83.9496,SANKAR MALAKAR,INC,INC,86441.0,41.2849,AMAR SINHA,AITC,AITC,67814.0,32.3885,18627.0,8.8964,7,8,3307.0,1.5794,32.3885,21.3132,41.8284,4.4699,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,26,Siliguri,208719.0,168350.0,168350.0,80.6587,ASOK BHATTACHARYA,CPM,CPM,78054.0,46.3641,BHAICHUNG BHUTIA,AITC,AITC,63982.0,38.0053,14072.0,8.3588,10,11,2877.0,1.7089,38.0053,11.4642,0.2608,50.2697,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,27,Phansidewa,206362.0,181280.0,181280.0,87.8456,SUNIL CHANDRA TIRKEY,INC,INC,73158.0,40.3564,CAROLUS LAKRA,AITC,AITC,66084.0,36.4541,7074.0,3.9023,7,8,2629.0,1.4502,36.4541,18.1454,41.2368,4.1637,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,28,Chopra,209966.0,177890.0,177890.0,84.7232,HAMIDUL RAHAMAN,AITC,AITC,74390.0,41.818,AKRAMUL HOQUE,CPM,CPM,57530.0,32.3402,16860.0,9.4778,8,9,2655.0,1.4925,41.818,8.8903,0.0,49.2917,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,29,Islampur,188269.0,149404.0,149404.0,79.3567,KANAIA LAL AGARWAL,INC,INC,65559.0,43.8804,ABDUL KARIM CHOWDHARY,AITC,AITC,57841.0,38.7145,7718.0,5.1659,8,9,1943.0,1.3005,38.7145,12.495,44.3596,4.4309,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,30,Goalpokhar,198786.0,147717.0,147717.0,74.3096,MD GULAM RABBANI,AITC,AITC,64869.0,43.9144,AFJAL HOSEN,INC,INC,57121.0,38.6692,7748.0,5.2452,7,8,1557.0,1.054,43.9144,11.4855,39.906,4.6941,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,31,Chakulia,200084.0,150500.0,150500.0,75.2184,ALI IMRAN RAMZ,AIFB,AIFB,64185.0,42.6478,ASHIM KUMAR MRIDHA,BJP,BJP,36656.0,24.3561,27529.0,18.2917,6,7,1613.0,1.0718,24.0518,24.3561,42.6478,8.9443,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,32,Karandighi,227234.0,185490.0,185490.0,81.6295,MANODEB SINHA,AITC,AITC,54599.0,29.435,GOKUL ROY,AIFB,AIFB,51367.0,27.6926,3232.0,1.7424,9,10,4376.0,2.3592,29.435,15.6224,28.1487,26.7939,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,33,Hemtabad,232634.0,197736.0,197736.0,84.9988,DEBENDRA NATH ROY,CPM,CPM,80419.0,40.6699,SABITA KSHETRY,AITC,AITC,67283.0,34.0267,13136.0,6.6432,7,8,2437.0,1.2325,34.0267,20.631,1.0357,44.3066,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,34,Kaliaganj,250603.0,214642.0,214642.0,85.6502,PRAMATHA NATH RAY,INC,INC,112868.0,52.5843,BASANTA ROY,AITC,AITC,66266.0,30.8728,46602.0,21.7115,6,7,3533.0,1.646,30.8728,12.6965,53.196,3.2347,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,35,Raiganj,178888.0,149168.0,149168.0,83.3863,MOHIT SENGUPTA,INC,INC,87983.0,58.9825,PURNENDU DEY (BABLU),AITC,AITC,36736.0,24.6273,51247.0,34.3552,8,9,1985.0,1.3307,24.6273,8.6889,59.309,7.3748,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,36,Itahar,202219.0,169347.0,169347.0,83.7444,AMAL ACHARJEE,AITC,AITC,88507.0,52.2637,SRIKUMAR MUKHERJEE,CPI,CPI,69387.0,40.9733,19120.0,11.2904,5,6,1743.0,1.0292,52.2637,4.2079,40.9733,2.5551,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,37,Kushmandi,191402.0,163497.0,163497.0,85.4207,NARMADA CHANDRA ROY,RSP,RSP,68965.0,42.1812,REKHA ROY,AITC,AITC,65436.0,40.0228,3529.0,2.1584,6,7,3941.0,2.4104,40.0228,12.3446,42.1812,5.4514,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,38,Kumarganj,179509.0,154022.0,154022.0,85.8018,TORAF HOSSAIN MANDAL,AITC,AITC,64501.0,41.8778,MAFUJA KHATUN,CPM,CPM,61005.0,39.608,3496.0,2.2698,7,8,2470.0,1.6037,41.8778,14.4142,0.4408,43.2672,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,39,Balurghat,160609.0,141503.0,141503.0,88.104,BISWANATH CHOUDHURY,RSP,RSP,60590.0,42.8189,CHAKRAVORTI SHANKAR,AITC,AITC,59140.0,41.7942,1450.0,1.0247,5,6,3357.0,2.3724,41.7942,10.7828,43.8719,3.5511,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,40,Tapan,190782.0,169488.0,169488.0,88.8386,BACHCHU HANSDA,AITC,AITC,72511.0,42.7824,UROW RAGHU,RSP,RSP,68110.0,40.1857,4401.0,2.5967,6,7,4101.0,2.4196,42.7824,12.1012,41.5681,3.5483,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,41,Gangarampur,198724.0,173378.0,173378.0,87.2456,GOUTAM DAS,INC,INC,80401.0,46.3732,SATYENDRA NATH ROY,AITC,AITC,69668.0,40.1827,10733.0,6.1905,6,7,2432.0,1.4027,40.1827,10.1535,46.3732,3.2906,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,42,Harirampur,196518.0,166816.0,166816.0,84.8859,RAFIKUL ISLAM,CPM,CPM,71447.0,42.8298,BIPLAB MITRA,AITC,AITC,66943.0,40.1298,4504.0,2.7,7,8,1648.0,0.9879,40.1298,11.8963,0.0,47.9739,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,43,Habibpur,223084.0,184369.0,184369.0,82.6456,KHAGEN MURMU,CPM,CPM,64095.0,34.7645,AMAL KISKU,AITC,AITC,61583.0,33.402,2512.0,1.3625,9,10,3755.0,2.0367,33.402,22.5938,0.4057,43.5985,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,44,Gazole,233833.0,198327.0,198327.0,84.8157,DIPALI BISWAS,CPM,CPM,85949.0,43.337,SUSHIL CHANDRA ROY,AITC,AITC,65347.0,32.9491,20602.0,10.3879,12,13,3490.0,1.7597,32.9491,14.5053,1.0145,51.5311,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,45,Chanchal,217595.0,172154.0,172154.0,79.1167,ASIF MEHBUB,INC,INC,92590.0,53.7832,SOUMITRA RAY,AITC,AITC,40222.0,23.364,52368.0,30.4192,5,6,2326.0,1.3511,23.364,19.518,54.6655,2.4525,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,46,Harischandrapur,214992.0,172048.0,172048.0,80.0253,ALAM MOSTAQUE,INC,INC,60047.0,34.9013,TAJMUL HOSSAIN,AITC,AITC,42190.0,24.5222,17857.0,10.3791,8,9,1746.0,1.0148,24.5222,15.0475,55.7124,4.7179,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,47,Malatipur,195163.0,156939.0,156939.0,80.4143,ALBERUNI ZULKARNAIN,INC,INC,50643.0,32.2692,ABDUR RAHIM BOXI,RSP,RSP,48043.0,30.6125,2600.0,1.6567,5,6,3306.0,2.1066,25.4538,8.2459,62.8817,3.4186,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,48,Ratua,239555.0,186248.0,186248.0,77.7475,SAMAR MUKHERJEE,INC,INC,96587.0,51.8593,SHEHNAZ QUADERY,AITC,AITC,53312.0,28.6242,43275.0,23.2351,7,8,2181.0,1.171,28.6242,13.8235,51.8593,5.693,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,49,Manickchak,219002.0,172551.0,172551.0,78.7897,MD. MOTTAKIN ALAM,INC,INC,78472.0,45.4776,SABITRI MITRA,AITC,AITC,65869.0,38.1736,12603.0,7.304,6,7,1903.0,1.1029,38.1736,11.9089,45.4776,4.4399,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,50,Maldaha,211279.0,182484.0,182484.0,86.3711,BHUPENDRA NATH HALDER,INC,INC,88243.0,48.3566,DULAL SARKAR (BABLA),AITC,AITC,54934.0,30.1035,33309.0,18.2531,7,8,2204.0,1.2078,30.1035,15.9526,48.3566,5.5873,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,51,Englishbazar,246790.0,207238.0,207238.0,83.9734,NIHAR RANJAN GHOSH,IND,IND,107183.0,51.7198,KRISHNENDU NARAYAN CHOUDHURY,AITC,AITC,67456.0,32.55,39727.0,19.1698,7,8,4336.0,2.0923,32.55,11.1809,0.0,56.2691,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,52,Mothabari,166513.0,133423.0,133423.0,80.1277,YEASMIN SABINA,INC,INC,69089.0,51.7819,MD. NAJRUL ISLAM,AITC,AITC,30915.0,23.1707,38174.0,28.6112,8,9,1859.0,1.3933,23.1707,20.468,51.7819,4.5794,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,53,Sujapur,210287.0,166496.0,166496.0,79.1756,ISHA KHAN CHOUDHURY,INC,INC,97332.0,58.4591,ABU NASAR KHAN CHOUDHURY,AITC,AITC,50252.0,30.1821,47080.0,28.277,15,16,2542.0,1.5268,30.1821,6.2422,58.4591,5.1166,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,54,Baishnabnagar,211923.0,183722.0,183722.0,86.6928,SWADHIN KUMAR SARKAR,BJP,BJP,70185.0,38.2017,AZIZUL HAQUE,INC,INC,65688.0,35.754,4497.0,2.4477,7,8,2520.0,1.3716,21.9146,38.2017,36.1421,3.7416,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,55,Farakka,192011.0,163198.0,163198.0,84.9941,MAINUL HAQUE,INC,INC,83314.0,51.0509,MD. MUSTAFA,AITC,AITC,55147.0,33.7915,28167.0,17.2594,6,7,1840.0,1.1275,33.7915,9.7746,51.0509,5.383,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,56,Samserganj,194128.0,158988.0,158988.0,81.8985,AMIRUL ISLAM,AITC,AITC,48381.0,30.4306,TOUAB ALI,CPM,CPM,46601.0,29.311,1780.0,1.1196,8,9,3290.0,2.0693,30.4306,7.1685,1.0888,61.3121,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,57,Suti,221740.0,188222.0,188222.0,84.8841,HUMAYUN REZA,INC,INC,84017.0,44.6372,EMANI BISWAS,AITC,AITC,80067.0,42.5386,3950.0,2.0986,7,8,2401.0,1.2756,42.5386,6.9338,47.4913,3.0363,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,58,Jangipur,214445.0,179588.0,179588.0,83.7455,JAKIR HOSSAIN,AITC,AITC,66869.0,37.2347,SOMNATH SINGHA RAY,CPM,CPM,46236.0,25.7456,20633.0,11.4891,11,12,2853.0,1.5886,37.2347,12.9407,19.9407,29.8839,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,59,Raghunathganj,207987.0,166082.0,166082.0,79.8521,AKHRUZZAMAN,INC,INC,78497.0,47.264,ABUL KASEM MOLLA,AITC,AITC,54711.0,32.9422,23786.0,14.3218,6,7,2396.0,1.4427,32.9422,6.0651,58.0725,2.9202,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,60,Sagardighi,206049.0,170865.0,170865.0,82.9245,SUBRATA SAHA,AITC,AITC,44817.0,26.2295,AMINUL ISLAM,INC,INC,39603.0,23.1779,5214.0,3.0516,8,9,1969.0,1.1524,26.2295,4.3063,24.0066,45.4576,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,61,Lalgola,199397.0,165312.0,165312.0,82.906,ABU HENA,INC,INC,100110.0,60.5582,CHAND MOHAMMAD,AITC,AITC,46635.0,28.2103,53475.0,32.3479,6,7,1959.0,1.185,28.2103,6.0117,60.5582,5.2198,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
