year,myneta_constituency_url,myneta_candidate_url,myneta_constituency_query_id,candidate_id,constituency,district,candidate_name,party,is_winner,criminal_cases,education,age,assets_raw,liabilities_raw,assets,liabilities
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=101,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=2301,101,2301,SWARUPNAGAR (SC),NORTH 24 PARGANAS,Bina Mondal,IND,0,0,8th Pass,27,,,,
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=101,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=2295,101,2295,SWARUPNAGAR (SC),NORTH 24 PARGANAS,Biswajit Mondal,CPI(M),0,0,Graduate Professional,41,"Rs 3,37,43,619 ~ 3 Crore+",Rs 0 ~,33743619,0
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=101,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=2298,101,2298,SWARUPNAGAR (SC),NORTH 24 PARGANAS,Debabrata Biswas,SUCI(C),0,0,Graduate,62,"Rs 6,04,074 ~ 6 Lacs+",Rs 0 ~,604074,0
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=101,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=2297,101,2297,SWARUPNAGAR (SC),NORTH 24 PARGANAS,Ritesh Mondal,INC,0,0,Post Graduate,45,,,,
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=101,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=2299,101,2299,SWARUPNAGAR (SC),NORTH 24 PARGANAS,Tarak Chandra Sarkar,IND,0,0,Post Graduate,46,"Rs 15,20,965 ~ 15 Lacs+",Rs 0 ~,1520965,0
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=101,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=2294,101,2294,SWARUPNAGAR (SC),NORTH 24 PARGANAS,Tarak Saha,BJP,0,5,8th Pass,46,"Rs 27,24,134 ~ 27 Lacs+","Rs 42,96,769 ~ 42 Lacs+",2724134,4296769
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=293,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=121,293,121,ASANSOL DAKSHIN,PASCHIM BARDHAMAN,Agnimitra Paul,BJP,1,23,"Graduate Bachelor of Science from Banwarilal Bhalotia College, Asansol University of Burdwan in 1994, Passed Fashion Designing Diploma Course from Birla Institute of Libera Arts and Management Science in the year 1997.",53,"Rs 3,85,66,327 ~ 3 Crore+","Rs 1,20,11,270 ~ 1 Crore+",38566327,12011270
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=293,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=171,293,171,ASANSOL DAKSHIN,PASCHIM BARDHAMAN,Anup Bhattacharya,SUCI(C),0,0,Graduate,63,"Rs 12,20,240 ~ 12 Lacs+",Rs 0 ~,1220240,0
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=293,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=724,293,724,ASANSOL DAKSHIN,PASCHIM BARDHAMAN,Asgar Ali,IND,0,0,8th Pass,37,,,,
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=293,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=726,293,726,ASANSOL DAKSHIN,PASCHIM BARDHAMAN,Bibekananda Sadhu,Amra Bangalee,0,0,Post Graduate,44,"Rs 9,76,500 ~ 9 Lacs+",Rs 0 ~,976500,0
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=293,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=723,293,723,ASANSOL DAKSHIN,PASCHIM BARDHAMAN,Dipika Bauri,Bahujan Mukti Party,0,0,10th Pass,34,"Rs 68,548 ~ 68 Thou+",Rs 0 ~,68548,0
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=293,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=122,293,122,ASANSOL DAKSHIN,PASCHIM BARDHAMAN,Silpi Chakraborty,CPI(M),0,0,Graduate,55,,,,
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=293,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=487,293,487,ASANSOL DAKSHIN,PASCHIM BARDHAMAN,Souvik Mukherjee,INC,0,0,8th Pass,36,"Rs 56,99,700 ~ 56 Lacs+",Rs 0 ~,5699700,0
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=293,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=172,293,172,ASANSOL DAKSHIN,PASCHIM BARDHAMAN,Tapas Banerjee,AITC,0,7,Graduate Professional,70,"Rs 1,29,91,411 ~ 1 Crore+",Rs 0 ~,12991411,0
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=294,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=4,294,4,ASANSOL UTTAR,PASCHIM BARDHAMAN,Krishnendu Mukherjee,BJP,1,18,"Graduate Passed Bachelor of Commerce from Bidhan Chandra College, Asansol (Under University of Burdwan) in the year 1995",51,"Rs 8,09,42,040 ~ 8 Crore+","Rs 3,89,82,696 ~ 3 Crore+",80942040,38982696
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=294,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=127,294,127,ASANSOL UTTAR,PASCHIM BARDHAMAN,Akhilesh Kumar Singh,CPI,0,0,12th Pass,64,"Rs 1,30,32,911 ~ 1 Crore+",Rs 0 ~,13032911,0
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=294,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=924,294,924,ASANSOL UTTAR,PASCHIM BARDHAMAN,Anowar Ali,IND,0,0,12th Pass,45,"Rs 30,254 ~ 30 Thou+",Rs 0 ~,30254,0
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=294,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=925,294,925,ASANSOL UTTAR,PASCHIM BARDHAMAN,Baliram Gond,Gondvana Gantantra Party,0,0,8th Pass,52,,,,
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=294,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=927,294,927,ASANSOL UTTAR,PASCHIM BARDHAMAN,Danish Aziz,All India Majlis-E-Ittehadul Muslimeen,0,3,Graduate,31,"Rs 50,000 ~ 50 Thou+",Rs 0 ~,50000,0
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=294,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=920,294,920,ASANSOL UTTAR,PASCHIM BARDHAMAN,Dharmpal Mishra,IND,0,0,10th Pass,46,"Rs 49,034 ~ 49 Thou+",Rs 0 ~,49034,0
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=294,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=126,294,126,ASANSOL UTTAR,PASCHIM BARDHAMAN,Kallol Kumar Ray,SUCI(C),0,0,Graduate,60,,,,
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=294,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=921,294,921,ASANSOL UTTAR,PASCHIM BARDHAMAN,Krishnendu Chatterjee,IND,0,0,Graduate,42,"Rs 28,09,150 ~ 28 Lacs+","Rs 2,00,000 ~ 2 Lacs+",2809150,200000
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=294,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=928,294,928,ASANSOL UTTAR,PASCHIM BARDHAMAN,Md. Nasim Ansari,IND,0,2,5th Pass,65,"Rs 75,99,022 ~ 75 Lacs+","Rs 40,00,000 ~ 40 Lacs+",7599022,4000000
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=294,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=173,294,173,ASANSOL UTTAR,PASCHIM BARDHAMAN,Moloy Ghatak,AITC,0,0,Graduate Professional,70,"Rs 4,72,56,378 ~ 4 Crore+","Rs 1,13,03,986 ~ 1 Crore+",47256378,11303986
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=294,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=929,294,929,ASANSOL UTTAR,PASCHIM BARDHAMAN,Prasenjit Puitandy,INC,0,1,12th Pass,46,,,,
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=294,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=926,294,926,ASANSOL UTTAR,PASCHIM BARDHAMAN,Sunil Thakur,IND,0,0,12th Pass,27,"Rs 3,94,697 ~ 3 Lacs+",Rs 0 ~,394697,0
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=296,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=497,296,497,BARABANI,PASCHIM BARDHAMAN,Arijit Roy,BJP,1,19,Graduate Professional Bachelor of Law (LL.B) from Binod Bihari Mahto Koyalanchal University in the year 2025,34,"Rs 2,81,46,353 ~ 2 Crore+","Rs 19,61,374 ~ 19 Lacs+",28146353,1961374
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=296,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=767,296,767,BARABANI,PASCHIM BARDHAMAN,Adwaitya Das,Aam Janata Unnayan party,0,0,8th Pass,56,"Rs 7,537 ~ 7 Thou+",Rs 0 ~,7537,0
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=296,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=181,296,181,BARABANI,PASCHIM BARDHAMAN,Bidhan Upadhyay,AITC,0,1,12th Pass,56,,,,
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=296,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=130,296,130,BARABANI,PASCHIM BARDHAMAN,Biswajit Bauri (Bapi),All India Secular Front,0,2,8th Pass,42,"Rs 32,28,111 ~ 32 Lacs+","Rs 10,00,000 ~ 10 Lacs+",3228111,1000000
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=296,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=129,296,129,BARABANI,PASCHIM BARDHAMAN,Debshwar Besra,SUCI(C),0,0,8th Pass,41,"Rs 6,37,594 ~ 6 Lacs+",Rs 0 ~,637594,0
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=296,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=498,296,498,BARABANI,PASCHIM BARDHAMAN,Jaydev Roy,INC,0,0,10th Pass,38,,,,
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=296,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=766,296,766,BARABANI,PASCHIM BARDHAMAN,Swapan Kabi,IND,0,0,10th Pass,62,"Rs 49,48,665 ~ 49 Lacs+",Rs 0 ~,4948665,0
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=290,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=241,290,241,DURGAPUR PASCHIM,PASCHIM BARDHAMAN,Lakshman Chandra Ghorui,BJP,1,12,12th Pass Senior Secondary School Examination Under National Institute of Open Schooling UP 2015,52,,,24415439,3268904
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=290,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=944,290,944,DURGAPUR PASCHIM,PASCHIM BARDHAMAN,Avishek Roy,IND,0,7,8th Pass,33,"Rs 13,08,283 ~ 13 Lacs+","Rs 1,04,008 ~ 1 Lacs+",1308283,104008
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=290,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=939,290,939,DURGAPUR PASCHIM,PASCHIM BARDHAMAN,Dhrubojyoti Mukherjee,IND,0,4,12th Pass,41,"Rs 54,08,000 ~ 54 Lacs+",Rs 0 ~,5408000,0
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=290,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=940,290,940,DURGAPUR PASCHIM,PASCHIM BARDHAMAN,Gulnaj Khanam,Aam Janata Unnayan party,0,0,Others,42,,,,
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=290,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=242,290,242,DURGAPUR PASCHIM,PASCHIM BARDHAMAN,Kabi Dutta,AITC,0,0,Graduate,66,"Rs 72,74,11,882 ~ 72 Crore+","Rs 5,05,05,102 ~ 5 Crore+",727411882,50505102
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=290,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=938,290,938,DURGAPUR PASCHIM,PASCHIM BARDHAMAN,Lakshan Bauri,IND,0,0,8th Pass,59,"Rs 9,60,930 ~ 9 Lacs+",Rs 0 ~,960930,0
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=290,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=946,290,946,DURGAPUR PASCHIM,PASCHIM BARDHAMAN,Prabhu Nath Sah,BSP,0,0,Post Graduate,66,"Rs 30,15,000 ~ 30 Lacs+","Rs 31,70,912 ~ 31 Lacs+",3015000,3170912
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=290,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=72,290,72,DURGAPUR PASCHIM,PASCHIM BARDHAMAN,Pravash Sain,CPI(M),0,0,10th Pass,50,"Rs 38,77,838 ~ 38 Lacs+",Rs 0 ~,3877838,0
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=290,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=947,290,947,DURGAPUR PASCHIM,PASCHIM BARDHAMAN,Somnath Banerjee,SUCI(C),0,0,Post Graduate,64,"Rs 2,17,998 ~ 2 Lacs+",Rs 0 ~,217998,0
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=290,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=943,290,943,DURGAPUR PASCHIM,PASCHIM BARDHAMAN,Souvik Bhattacharjee,IND,0,0,12th Pass,49,"Rs 51,86,197 ~ 51 Lacs+",Rs 0 ~,5186197,0
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=290,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=942,290,942,DURGAPUR PASCHIM,PASCHIM BARDHAMAN,Subrata Bhowmik,Mera Bharat Mahan Party,0,0,Others,67,,,,
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=290,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=941,290,941,DURGAPUR PASCHIM,PASCHIM BARDHAMAN,Tapas Roy,IND,0,0,8th Pass,43,"Rs 4,60,237 ~ 4 Lacs+",Rs 0 ~,460237,0
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=290,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=948,290,948,DURGAPUR PASCHIM,PASCHIM BARDHAMAN,Tarun Roy,INC,0,0,10th Pass,59,"Rs 57,88,227 ~ 57 Lacs+","Rs 12,60,000 ~ 12 Lacs+",5788227,1260000
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=289,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=243,289,243,DURGAPUR PURBA,PASCHIM BARDHAMAN,Chandra Sekhar Banerjee,BJP,1,6,"Graduate B.A. Passed from Barjora college affiliated under The Burdwan University ,YR. 2000",47,"Rs 2,19,81,546 ~ 2 Crore+","Rs 22,25,547 ~ 22 Lacs+",21981546,2225547
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=289,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=534,289,534,DURGAPUR PURBA,PASCHIM BARDHAMAN,Debesh Chakraborty,INC,0,1,Graduate,55,"Rs 1,66,07,644 ~ 1 Crore+",Rs 0 ~,16607644,0
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=289,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=951,289,951,DURGAPUR PURBA,PASCHIM BARDHAMAN,Dipak Dhali,IND,0,0,8th Pass,63,,,,
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=289,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=533,289,533,DURGAPUR PURBA,PASCHIM BARDHAMAN,Kiranmoyee Mondal,SUCI(C),0,0,Graduate,50,"Rs 71,15,778 ~ 71 Lacs+",Rs 0 ~,7115778,0
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=289,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=952,289,952,DURGAPUR PURBA,PASCHIM BARDHAMAN,Mrinal Kanti Saha,IND,0,0,Graduate,70,"Rs 24,27,862 ~ 24 Lacs+","Rs 5,25,400 ~ 5 Lacs+",2427862,525400
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=289,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=953,289,953,DURGAPUR PURBA,PASCHIM BARDHAMAN,Papiya Dhibar,Amra Bangalee,0,0,10th Pass,50,,,,
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=289,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=244,289,244,DURGAPUR PURBA,PASCHIM BARDHAMAN,Pradip Mazumdar,AITC,0,0,Post Graduate,79,"Rs 19,13,67,612 ~ 19 Crore+","Rs 24,74,409 ~ 24 Lacs+",191367612,2474409
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=289,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=950,289,950,DURGAPUR PURBA,PASCHIM BARDHAMAN,Rubiya Begam,Aam Janata Unnayan party,0,0,10th Pass,33,Rs 500 ~ 5 Hund+,Rs 0 ~,500,0
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=292,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=146,292,146,JAMURIA,PASCHIM BARDHAMAN,Dr. Bijan Mukherjee,BJP,1,0,"Post Graduate Master of Surgery, Gynaecology from Dr. NTR University of Health Science in 2014",47,"Rs 7,88,53,284 ~ 7 Crore+","Rs 91,88,786 ~ 91 Lacs+",78853284,9188786
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=292,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=1430,292,1430,JAMURIA,PASCHIM BARDHAMAN,Abhilash Kumar Pasi,IND,0,0,Graduate,32,"Rs 20,500 ~ 20 Thou+",Rs 0 ~,20500,0
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=292,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=394,292,394,JAMURIA,PASCHIM BARDHAMAN,Hareram Singh,AITC,0,0,12th Pass,72,,,,
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=292,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=1431,292,1431,JAMURIA,PASCHIM BARDHAMAN,Laxmi Mallick,IND,0,0,Literate,66,"Rs 81,94,591 ~ 81 Lacs+",Rs 0 ~,8194591,0
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=292,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=145,292,145,JAMURIA,PASCHIM BARDHAMAN,Md. Sabbir Hussain,CPI(M),0,0,Post Graduate,31,"Rs 70,052 ~ 70 Thou+",Rs 0 ~,70052,0
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=292,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=1429,292,1429,JAMURIA,PASCHIM BARDHAMAN,Riya Mukherjee,Nationalist Conservative Party,0,0,Post Graduate,29,,,,
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=292,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=1432,292,1432,JAMURIA,PASCHIM BARDHAMAN,Swarup Gope (Rakhu),IND,0,0,10th Pass,45,"Rs 12,95,421 ~ 12 Lacs+",Rs 0 ~,1295421,0
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=292,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=1427,292,1427,JAMURIA,PASCHIM BARDHAMAN,Tarun Kumar Ganguli,INC,0,0,Graduate,64,"Rs 69,57,068 ~ 69 Lacs+","Rs 4,29,027 ~ 4 Lacs+",6957068,429027
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=295,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=151,295,151,KULTI,PASCHIM BARDHAMAN,Ajay Kumar Poddar,BJP,1,0,"Graduate Professional Bachelor of Medicine and Bachelor of Surgery from Ranchi Medical College, Ranchi in the year 1992",68,"Rs 2,55,79,769 ~ 2 Crore+","Rs 27,40,000 ~ 27 Lacs+",25579769,2740000
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=295,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=433,295,433,KULTI,PASCHIM BARDHAMAN,Abhijit Ghatak,AITC,0,0,Graduate Professional,55,"Rs 5,17,33,710 ~ 5 Crore+","Rs 11,42,793 ~ 11 Lacs+",51733710,1142793
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=295,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=1152,295,1152,KULTI,PASCHIM BARDHAMAN,Akhtar Hussain Md,IND,0,3,Graduate,50,,,,
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=295,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=152,295,152,KULTI,PASCHIM BARDHAMAN,Bhabani Charan Acharya,All India Forward Bloc,0,0,10th Pass,63,"Rs 26,13,476 ~ 26 Lacs+",Rs 0 ~,2613476,0
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=295,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=1154,295,1154,KULTI,PASCHIM BARDHAMAN,Ravi Yadav,INC,0,0,Post Graduate,33,"Rs 2,62,465 ~ 2 Lacs+","Rs 1,80,000 ~ 1 Lacs+",262465,180000
2026,https://www.myneta.info/WestBengal2026/index.php?action=show_candidates&constituency_id=295,https://www.myneta.info/WestBengal2026/candidate.php?candidate_id=1151,295,1151,KULTI,PASCHIM BARDHAMAN,Shekhawat Khan,Gondvana Gantantra Party,0,0,5th Pass,32,,,,
